row_ID,vehicle_manufacturer,vehicle_model,vehicle_category,current_mileage,vehicle_year,vehicle_gearbox_type,doors_cnt,wheels,vehicle_color,vehicle_interior_color,car_vin,car_leather_interior,deal_type,final_price
14645,LEXUS,GX 470,Sedan,175202,2009,Automatic, 4/5,  Left wheel  , Black ,, JTJBT20X390178701 ,1,For Sale,3850.0
14646,MERCEDES-BENZ,R 350 BLUETEC,Minivan,125000,2011,Tiptronic, 4/5,  Left wheel  , Blue ,  Beige ,,1,For Sale,13300.0
14647,VOLKSWAGEN,Passat,Sedan,121851,2015,Automatic, 4/5,  Left wheel  , White ,, 1VWCV7A30FC062812 ,1,For Sale,150.0
14648,MERCEDES-BENZ,Sprinter 316 CDI,Microbus,220000,2013,Manual, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,15000.0
14649,HONDA,FIT,Minivan,105762,2011,Variator, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,2500.0
14650,TOYOTA,Camry,Sedan,35058,2018,Automatic, 4/5,  Left wheel  , White ,  Black , 4T1B61HK3JU012782 ,1,For Sale,6000.0
14651,FORD,Transit,Microbus,137463,2012,Manual, 4/5,  Left wheel  , White ,  Grey ,,1,For Sale,9300.0
14652,HYUNDAI,Sonata,Sedan,161210,2011,Tiptronic, 4/5,  Left wheel  , Blue ,  Grey ,,0,For Sale,5000.0
14653,BMW,535,Sedan,12000,2015,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,21000.0
14654,HYUNDAI,H1,Universal,105743,2017,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,14299.0
14655,DAEWOO,Lacetti,Sedan,86382,2010,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,1830.0
14656,AUDI,A7,Hatchback,102882,2012,Automatic, 4/5,  Left wheel  , Grey ,  Black , WAUYGAFC2CN051641 ,1,For Sale,175.0
14657,TOYOTA,Camry,Sedan,125000,2012,Variator, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,5700.0
14658,CHEVROLET,Camaro,Coupe,82885,2015,Automatic, 2/3,  Left wheel  , Yellow ,, 2G1FD1E35F9264975 ,1,For Sale,1100.0
14659,HONDA,FIT,Sedan,150000,2008,Automatic, 4/5,  Right-hand drive   , White ,  Black ,,0,For Sale,3000.0
14660,MERCEDES-BENZ,E 55,Sedan,96000,1999,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,4500.0
14661,FIAT,500X Eyzi,Jeep,167200,2015,Tiptronic, 4/5,  Left wheel  , Red ,  Black ,,1,For Sale,7400.0
14662,HYUNDAI,Tucson,Jeep,85540,2017,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,16286.0
14663,BMW,X4,Jeep,123000,2014,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,23300.0
14664,TOYOTA,Aqua,Hatchback,40740,2012,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,7243.0
14665,TOYOTA,Prius,Hatchback,165000,2006,Variator, 4/5,  Left wheel  , White ,  Grey ,,0,For Rent,13.0
14666,FORD,Mondeo,Hatchback,250000,1995,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,1000.0
14667,HYUNDAI,Sonata,Sedan,122000,2015,Tiptronic, 4/5,  Left wheel  , White ,  White ,,0,For Sale,7000.0
14668,MERCEDES-BENZ,Vito,Minivan,175000,2004,Manual, 2/3,  Left wheel  , Silver ,  Grey ,,0,For Sale,111.0
14669,TOYOTA,Prius,Hatchback,48738,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7000.0
14670,LEXUS,RX 350,Jeep,70046,2015,Automatic, 4/5,  Left wheel  , White ,  Black , 2T2BK1BA3FC326903 ,1,For Sale,475.0
14671,HYUNDAI,Veloster,Hatchback,99365,2012,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,6572.0
14672,HYUNDAI,Sonata,Sedan,55225,2016,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,5192.0
14673,LEXUS,RX 450,Jeep,361603,2013,Automatic, 4/5,  Left wheel  , Black ,, 2T2ZK1BA1DC101231 ,1,For Sale,300.0
14674,TOYOTA,Tacoma,Jeep,397915,2013,Automatic, 4/5,  Left wheel  , White ,  Black , 5TFJX4GN4DX026901 ,1,For Sale,8700.0
14675,BMW,535,Sedan,118000,2012,Tiptronic, 4/5,  Left wheel  , White ,  Yellow , WBAFR7C58DC817718 ,1,For Sale,7000.0
14676,NISSAN,Pathfinder,Jeep,3333333,1997,Automatic, 4/5,  Left wheel  , Brown ,  Golden ,,1,For Sale,2600.0
14677,NISSAN,X-Trail,Jeep,171111,2003,Manual, 4/5,  Right-hand drive   , Silver ,  Black ,,1,For Sale,3650.0
14678,HYUNDAI,Santa FE,Jeep,13835,2019,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,31906.0
14679,HONDA,FIT,Hatchback,140000,2012,Variator, 4/5,  Right-hand drive   , White ,  Black ,,0,For Sale,3600.0
14680,SUBARU,XV,Jeep,131872,2014,Automatic, 4/5,  Left wheel  , White ,, JF2GPBKC7EH223918 ,1,For Sale,150.0
14681,BMW,328,Sedan,15150,2018,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,11600.0
14682,TOYOTA,Camry,Sedan,42100,2014,Automatic, 4/5,  Left wheel  , Grey ,  Beige ,,1,For Sale,9800.0
14683,MERCEDES-BENZ,ML 350,Jeep,245762,2012,Automatic, 4/5,  Left wheel  , Black ,, 4JGDA5HB9CA026494 ,1,For Sale,50.0
14684,HYUNDAI,Elantra,Sedan,125000,2015,Tiptronic, 4/5,  Left wheel  , Brown ,  Brown , 5NPDH4AEXFH558509 ,0,For Sale,4000.0
14685,HYUNDAI,Sonata,Sedan,49829,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,15771.0
14686,TOYOTA,Aqua,Sedan,130000,2012,Automatic, 4/5,  Right-hand drive   , Sky blue ,  Brown ,,0,For Sale,5000.0
14687,BMW,318,Sedan,256848,1998,Automatic, 4/5,  Right-hand drive   , Green ,  White ,,1,For Sale,1700.0
14688,TOYOTA,Camry,Sedan,60915,2018,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,70.0
14689,TOYOTA,Camry,Sedan,11000,2018,Tiptronic, 4/5,  Left wheel  , Brown ,  Black , 4T1B31HK0JU003806 ,0,For Sale,24000.0
14690,TOYOTA,Highlander,Jeep,0,2008,Automatic, 4/5,  Left wheel  , Silver ,  Black , JTEEW41A382019673 ,1,For Sale,100.0
14691,HYUNDAI,Sonata,Sedan,269319,2016,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,5000.0
14692,KIA,Optima,Sedan,77000,2014,Tiptronic, 4/5,  Left wheel  , Black ,  Beige ,,1,For Rent,32.0
14693,HYUNDAI,Elantra,Sedan,0,2016,Automatic, 4/5,  Left wheel  , Silver ,  Carnelian red ,,1,For Sale,1050.0
14694,TOYOTA,RAV 4,Jeep,304000,2006,Automatic, 4/5,  Left wheel  , Green ,  Beige ,,0,For Sale,5200.0
14695,TOYOTA,Prius,Sedan,150000,2005,Variator, 4/5,  Left wheel  , Carnelian red ,  Beige ,,0,For Sale,3200.0
14696,BMW,535,Sedan,169514,2011,Automatic, 4/5,  Left wheel  , Grey ,  Black , WBAFR7C5XBC607764 ,0,For Sale,9000.0
14697,HYUNDAI,Tucson,Jeep,73068,2017,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,14743.0
14698,HYUNDAI,H1,Minivan,110483,2014,Automatic, 4/5,  Left wheel  , Yellow ,  Black ,,1,For Sale,11395.0
14699,FORD,Edge,Jeep,8000,2016,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,16000.0
14700,SUBARU,Forester,Jeep,152075,2013,Automatic, 4/5,  Left wheel  , White ,, JF2SHABC1DH433088 ,1,For Sale,225.0
14701,SUBARU,Forester cross sport,Sedan,138000,2004,Automatic, 4/5,  Right-hand drive   , Silver ,  Grey ,,0,For Sale,3700.0
14702,HYUNDAI,H1,Minivan,134990,2010,Automatic, 4/5,  Left wheel  , Yellow ,  Black ,,1,For Sale,3993.0
14703,HYUNDAI,Sonata,Sedan,119883,2016,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,12197.0
14704,HYUNDAI,Tucson,Jeep,161345,2011,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,6904.0
14705,VOLKSWAGEN,Golf,Sedan,197457,2000,Manual, 4/5,  Left wheel  , White ,  Black ,,0,For Sale,1700.0
14706,SUBARU,Forester,Jeep,47584,2014,Automatic, 4/5,  Left wheel  , White ,, JF2SJAPC8EH448119 ,1,For Sale,950.0
14707,HYUNDAI,Tucson,Jeep,105311,2016,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,12826.0
14708,TOYOTA,Prius,Hatchback,260000,2009,Automatic, 4/5,  Left wheel  , Black ,  Grey , JTDKN3DU5A0001350 ,1,For Sale,5000.0
14709,VOLKSWAGEN,Passat,Sedan,193453,2012,Automatic, 4/5,  Left wheel  , Black ,, 1VWBH7A32CC025579 ,1,For Sale,625.0
14710,HYUNDAI,Sonata,Sedan,143050,2014,Automatic, 4/5,  Left wheel  , Black ,  Beige , 5NPE34AF0FH022079 ,1,For Sale,5300.0
14711,VOLKSWAGEN,Jetta,Sedan,78000,2015,Tiptronic, 4/5,  Left wheel  , White ,  Grey ,,1,For Sale,4500.0
14712,TOYOTA,Prius,Sedan,185000,2010,Variator, 4/5,  Left wheel  , Golden ,  Beige ,,1,For Sale,5700.0
14713,HYUNDAI,Sonata,Sedan,30930,2017,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,17085.0
14714,TOYOTA,Camry,Sedan,102397,2014,Automatic, 4/5,  Left wheel  , Black ,  Black , 4T1BD1FK7EU114553 ,1,For Sale,250.0
14715,MERCEDES-BENZ,E 400,Sedan,0,2018,Automatic,,  Left wheel  , Green ,, WDD1K6FB4JF033937 ,1,For Sale,8300.0
14716,VOLKSWAGEN,Jetta se,Sedan,130000,2014,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,4500.0
14717,TOYOTA,Prius,Hatchback,418667,2012,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,100.0
14718,OPEL,Astra G,Universal,279700,2000,Manual, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,2800.0
14719,BMW,528,Sedan,140944,2013,Automatic, 4/5,  Left wheel  , Grey ,  Black , WBAXH5C5XDDW15159 ,1,For Sale,150.0
14720,HYUNDAI,Sonata,Sedan,190000,2010,Automatic, 4/5,  Left wheel  ,,  Black ,,1,For Sale,4449.0
14721,TOYOTA,Prius,Hatchback,174890,2011,Automatic, 4/5,  Left wheel  , Grey ,  Grey ,,0,For Sale,4500.0
14722,NISSAN,Qashqai,Jeep,132000,2008,Automatic, 4/5,  Left wheel  , Black ,  Yellow ,,1,For Sale,5102.0
14723,TOYOTA,RAV 4,Jeep,265000,2005,Manual, 4/5,  Left wheel  , Silver ,  Black ,,0,For Sale,4700.0
14724,TOYOTA,Prius,Hatchback,1000,2008,Automatic, 4/5,  Left wheel  , White ,  Grey ,,0,For Sale,4000.0
14725,CHEVROLET,Traverse,Jeep,147573,2011,Automatic, 4/5,  Left wheel  , White ,  Red ,,1,For Sale,800.0
14726,TOYOTA,Highlander,Jeep,260053,2008,Automatic, 4/5,  Left wheel  , Silver ,  Black , JTEEW41A082007383 ,1,For Sale,175.0
14727,MERCEDES-BENZ,AMG GT S,Coupe,20000,2015,Tiptronic, 2/3,  Left wheel  , White ,  Black ,,1,For Sale,95000.0
14728,NISSAN,March,Hatchback,96000,2010,Automatic, 4/5,  Right-hand drive   , Brown ,  Beige ,,0,For Sale,1900.0
14729,LEXUS,RX 400,Jeep,364523,2008,Automatic, 4/5,  Left wheel  , Black ,, 2T2HK31U18C056168 ,1,For Sale,300.0
14730,TOYOTA,Highlander,Jeep,124000,2011,Tiptronic, 4/5,  Left wheel  , Carnelian red ,  Grey ,,0,For Sale,9300.0
14731,HYUNDAI,Sonata,Sedan,120183,2014,Automatic, 4/5,  Left wheel  , White ,  Black , 5NPEC4AC9EH838373 ,1,For Sale,7300.0
14732,MERCEDES-BENZ,E 350,Sedan,122067,2011,Automatic, 4/5,  Left wheel  , White ,, WDDHF8HB8BA347519 ,1,For Sale,325.0
14733,DAEWOO,Lacetti,Sedan,93914,2010,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,1653.0
14734,VOLKSWAGEN,Fox,Coupe,12000,2005,Manual, 2/3,  Left wheel  , Silver ,  Black ,,0,For Sale,1200.0
14735,FIAT,500,Sedan,81600,2012,Automatic, 2/3,  Left wheel  , White ,  Black ,,0,For Sale,4600.0
14736,SUBARU,Forester,Jeep,104723,2015,Automatic, 4/5,  Left wheel  , Black ,, JF2SJABC8FH490721 ,1,For Sale,100.0
14737,CHEVROLET,Malibu,Sedan,231222,2011,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,200.0
14738,CHEVROLET,Cruze,Sedan,58000,2014,Tiptronic, 4/5,  Left wheel  , White ,  Black , 1G1PC5SB0E7283539 ,0,For Sale,4600.0
14739,PORSCHE,Cayenne,Jeep,150000,2006,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,6000.0
14740,HONDA,FIT,Hatchback,221000,2006,Automatic, 4/5,  Right-hand drive   , Grey ,  Grey ,,1,For Sale,2700.0
14741,HYUNDAI,Elantra,Sedan,120581,2011,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,6191.0
14742,VOLKSWAGEN,Passat,Sedan,61589,2015,Automatic, 4/5,  Left wheel  , White ,  Black , 1VWAS7A38GC013665 ,0,For Sale,5850.0
14743,HONDA,Civic,Hatchback,17500,2001,Variator, 4/5,  Right-hand drive   , Silver ,  Black ,,0,For Sale,2100.0
14744,MERCEDES-BENZ,A 170,Sedan,149000,2006,Tiptronic, 4/5,  Right-hand drive   , Carnelian red ,  Black ,,0,For Sale,2200.0
14745,LEXUS,GX 470,Sedan,210646,2011,Automatic, 4/5,  Left wheel  , Black ,, JTJBM7FX8B5034653 ,1,For Sale,150.0
14746,AUDI,Q7,Jeep,190000,2009,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,13000.0
14747,TOYOTA,RAV 4,Jeep,20206,2019,Automatic,,  Left wheel  , Grey ,, 2T3P1RFVXKW033640 ,1,For Sale,8900.0
14748,HYUNDAI,Sonata,Sedan,226814,2012,Automatic, 4/5,  Left wheel  , Black ,, KMHEC4A48CA033165 ,1,For Sale,90.0
14749,TOYOTA,Prius,Sedan,142426,2009,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKB20U593497074 ,1,For Sale,600.0
14750,BMW,528,Sedan,107000,2011,Tiptronic, 4/5,  Left wheel  , Blue ,  White ,,1,For Sale,6000.0
14751,CHEVROLET,Bolt EV,Hatchback,7200,2018,Variator, 4/5,  Left wheel  , Carnelian red ,  Grey ,,1,For Sale,27500.0
14752,TOYOTA,Camry,Sedan,80000,2012,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,7300.0
14753,FORD,Fusion,Sedan,124493,2014,Automatic, 4/5,  Left wheel  , White ,, 3FA6P0LU9ER291468 ,1,For Sale,1550.0
14754,SUBARU,Legacy,Sedan,200000,2000,Automatic, 4/5,  Right-hand drive   , Black ,  Black ,,0,For Sale,1100.0
14755,სხვა,,Limousine,400,2019,Automatic, >5,  Left wheel  , White ,  Black ,,1,For Sale,14500.0
14756,TOYOTA,Camry,Sedan,0,2014,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,625.0
14757,HONDA,Hr-v,Jeep,145000,1998,Variator, 2/3,  Right-hand drive   , Blue ,  Black ,,0,For Sale,1850.0
14758,SUBARU,XV,Jeep,94000,2014,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,2400.0
14759,BMW,650,Coupe,154000,2009,Tiptronic, 2/3,  Left wheel  , Pink ,  Black ,,1,For Sale,5770.0
14760,CHEVROLET,Volt,Hatchback,168000,2013,Automatic, 4/5,  Left wheel  , Black ,  Grey ,,0,For Sale,7700.0
14761,FORD,Transit,Microbus,17000,2008,Manual, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,6058.0
14762,TOYOTA,Camry,Sedan,62345,2018,Tiptronic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,12400.0
14763,TOYOTA,Camry,Sedan,232032,2013,Automatic, 4/5,  Left wheel  , Silver ,  Black , 4T1BD1FK7DU096523 ,1,For Sale,125.0
14764,VOLKSWAGEN,Jetta,Sedan,66000,2014,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,5000.0
14765,TOYOTA,Camry,Sedan,9626,2019,Automatic, 4/5,  Left wheel  , Black ,  Black , 4T1B21HK5KU013994 ,1,For Sale,1100.0
14766,FORD,Transit,Microbus,120000,2006,Manual, 2/3,  Left wheel  , White ,  Grey ,,0,For Sale,4500.0
14767,TOYOTA,Aqua,Hatchback,75000,2012,Automatic, 4/5,  Right-hand drive   , White ,  Black ,,0,For Sale,6300.0
14768,FORD,Escape,Jeep,642909,2011,Automatic, 4/5,  Left wheel  , White ,, 1FMCU0D75BKB59981 ,1,For Sale,90.0
14769,HYUNDAI,Sonata,Sedan,257102,2016,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,5000.0
14770,MERCEDES-BENZ,CLA 250 AMG,Sedan,117000,2014,Tiptronic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,14500.0
14771,TOYOTA,Camry,Sedan,9626,2019,Automatic, 4/5,  Left wheel  , Black ,  Black , 4T1B21HK5KU013994 ,1,For Sale,1100.0
14772,MERCEDES-BENZ,C 220,Sedan,319990,1999,Manual, 4/5,  Left wheel  , Silver ,  Blue ,,0,For Sale,2800.0
14773,HYUNDAI,Tucson,Jeep,120950,2012,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,9193.0
14774,CHEVROLET,Camaro,Coupe,197251,2012,Automatic, 2/3,  Left wheel  , White ,  Black ,,1,For Sale,825.0
14775,NISSAN,Teana,Sedan,211000,2004,Automatic, 4/5,  Right-hand drive   , Golden ,  Grey ,,0,For Sale,2000.0
14776,FIAT,500,Coupe,141000,2011,Automatic, 2/3,  Right-hand drive   , Red ,  Red ,,0,For Sale,2900.0
14777,MERCEDES-BENZ,GLE 350,Sedan,21574,2018,Automatic,,  Left wheel  , Black ,, 4JGDA5JB2JB095271 ,1,For Sale,2050.0
14778,FORD,Fusion,Sedan,170330,2013,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,7600.0
14779,TOYOTA,RAV 4,Jeep,116000,2013,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,10800.0
14780,TOYOTA,Prius,Hatchback,151923,2014,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKN3DU3E1767206 ,1,For Sale,1400.0
14781,LEXUS,GX 460,Jeep,31093,2018,Automatic,,  Left wheel  , Black ,, JTJBM7FX4J5194947 ,1,For Sale,10100.0
14782,PORSCHE,Panamera,Hatchback,3909,2018,Automatic,,  Left wheel  , Black ,, WP0AA2A74JL119551 ,1,For Sale,15100.0
14783,TOYOTA,Camry,Sedan,142735,2012,Tiptronic, 4/5,  Left wheel  , Black ,  Grey , 4T1BD1FK4CU031806 ,0,For Sale,4800.0
14784,HYUNDAI,Santa FE,Jeep,89089,2016,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,17278.0
14785,SSANGYONG,Actyon,Jeep,87764,2017,Automatic, 4/5,  Left wheel  , Blue ,  Black ,,1,For Sale,12112.0
14786,AUDI,Q5,Sedan,13658,2019,Automatic,,  Left wheel  , Black ,, WA1ANAFY8K2121627 ,1,For Sale,4550.0
14787,HYUNDAI,Elantra,Sedan,147394,2016,Automatic, 4/5,  Left wheel  , Grey ,  Black , 5NPDH4AE7GH692640 ,0,For Sale,5500.0
14788,VOLKSWAGEN,Jetta,Sedan,220846,2012,Automatic, 4/5,  Left wheel  , Black ,, 3VWDP7AJ6CM311315 ,1,For Sale,125.0
14789,FORD,Fusion,Sedan,135451,2014,Automatic, 4/5,  Left wheel  , Grey ,  Black , 3FA6P0LU2ER208155 ,1,For Sale,1100.0
14790,AUDI,A6,Sedan,279722,2014,Automatic, 4/5,  Left wheel  , Black ,, WAUGFAFC6EN033886 ,1,For Sale,7300.0
14791,FORD,Escape,Jeep,170000,2007,Variator, 4/5,  Left wheel  , Sky blue ,  Beige ,,1,For Sale,5300.0
14792,HYUNDAI,Santa FE,Jeep,202033,2010,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,6517.0
14793,NISSAN,Versa,Sedan,90535,2016,Automatic, 4/5,  Left wheel  , Blue ,  Black , 3N1CN7AP2GL887068 ,0,For Sale,3400.0
14794,TOYOTA,Prius,Hatchback,200000,2010,Automatic, 4/5,  Left wheel  , Red ,  Grey ,,0,For Sale,4800.0
14795,VOLKSWAGEN,Jetta,Sedan,252026,1999,Manual, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,1435.0
14796,VOLKSWAGEN,Jetta,Sedan,150262,2012,Automatic, 4/5,  Left wheel  , Silver ,, 3VW467AJ2CM122826 ,1,For Sale,200.0
14797,HYUNDAI,Sonata,Sedan,86280,2015,Automatic, 4/5,  Left wheel  , Silver ,  Black ,,1,For Sale,3300.0
14798,TOYOTA,Camry,Sedan,211200,2014,Variator, 4/5,  Left wheel  , Black ,  Black ,,1,For Rent,26.0
14799,TOYOTA,Prius,Sedan,200000,2010,Automatic, 4/5,  Left wheel  , Grey ,  Grey ,,1,For Sale,5500.0
14800,TOYOTA,Camry,Sedan,225510,2013,Automatic, 4/5,  Left wheel  , White ,  Black , 4T1BD1FK4DU085902 ,1,For Sale,100.0
14801,HYUNDAI,Tucson,Jeep,130905,2016,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,11554.0
14802,HYUNDAI,H1,Minivan,119884,2014,Automatic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,10971.0
14803,MERCEDES-BENZ,GLA 250,Jeep,37786,2015,Automatic, 4/5,  Left wheel  , White ,, WDCTG4GB0FJ070036 ,1,For Sale,325.0
14804,TOYOTA,Aqua,Hatchback,116350,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,4651.0
14805,VOLKSWAGEN,Tiguan,Jeep,48379,2012,Tiptronic, 4/5,  Left wheel  , Purple ,  Beige ,,1,For Sale,6800.0
14806,TOYOTA,Highlander,Sedan,287274,2008,Automatic, 4/5,  Left wheel  , White ,  Black , JTEEW41A682021157 ,1,For Sale,40.0
14807,BMW,X1,Jeep,52823,2017,Tiptronic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,16500.0
14808,HYUNDAI,Tucson,Jeep,131084,2014,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,10388.0
14809,MITSUBISHI,Pajero IO,Jeep,97500,2000,Automatic, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,3500.0
14810,MERCEDES-BENZ,E 350,Sedan,318285,2012,Automatic, 4/5,  Left wheel  , Black ,, WDDHF8JB8CA554147 ,1,For Sale,200.0
14811,OPEL,Astra,Goods wagon,165000,2006,Manual, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,3900.0
14812,HYUNDAI,Elantra,Sedan,182742,2008,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,3729.0
14813,BMW,328,Sedan,159000,2011,Tiptronic, 4/5,  Left wheel  , Grey ,  Black ,,1,For Sale,4000.0
14814,NISSAN,Juke,Jeep,103498,2015,Automatic, 4/5,  Left wheel  , Black ,, JN8AF5MV8FT565937 ,1,For Sale,350.0
14815,PORSCHE,Cayenne,Jeep,98283,2013,Automatic, 4/5,  Left wheel  , White ,, WP1AB2A26DLA85777 ,1,For Sale,2050.0
14816,MERCEDES-BENZ,E 350,Sedan,318285,2012,Automatic, 4/5,  Left wheel  , Black ,, WDDHF8JB8CA554147 ,1,For Sale,200.0
14817,HYUNDAI,Santa FE,Jeep,169646,2010,Automatic, 4/5,  Left wheel  , White ,  Black ,,1,For Sale,4876.0
14818,LEXUS,CT 200h,Hatchback,80000,2011,Automatic, 4/5,  Left wheel  , Grey ,  Black , JTHKD5BH2C2060110 ,1,For Sale,7900.0
14819,MITSUBISHI,ColtPlus,Sedan,128550,2006,Variator, 4/5,  Right-hand drive   , Grey ,  Blue ,,0,For Sale,2800.0
14820,HONDA,FIT,Hatchback,245000,2004,Variator, 4/5,  Right-hand drive   , Silver ,  Black ,,0,For Sale,2100.0
14821,LEXUS,HS 250h,Sedan,100000,2009,Tiptronic, 4/5,  Left wheel  , Silver ,  Grey ,,1,For Sale,8300.0
14822,BMW,420,Coupe,28800,2015,Tiptronic, 2/3,  Left wheel  , Black ,  Black ,,1,For Sale,15625.0
14823,HYUNDAI,Elantra,Sedan,73700,2013,Tiptronic, 4/5,  Left wheel  , Silver ,  Grey ,,0,For Sale,4500.0
14824,VAZ,2121 (Niva),Jeep,200000,2002,Manual, 2/3,  Left wheel  , White ,  Black ,,0,For Sale,2168.0
14825,TOYOTA,Prius,Hatchback,173213,2009,Automatic, 4/5,  Left wheel  , White ,  Black , JTDKB20U797860757 ,1,For Sale,2100.0
14826,SUBARU,Forester,Hatchback,166000,2000,Manual, 4/5,  Right-hand drive   , White ,  Black ,,1,For Sale,2150.0
14827,OPEL,Astra,Coupe,179200,2007,Automatic, 2/3,  Left wheel  , Blue ,  Black ,,0,For Sale,2900.0
14828,KIA,Optima,Sedan,0,2013,Automatic, 4/5,  Left wheel  , Black ,  Black , KNAGM4AD2D5047399 ,1,For Sale,250.0
14829,CHEVROLET,Aveo,Sedan,48700,2015,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,6268.0
14830,FIAT,500 Abarth,Hatchback,108000,2013,Manual, 2/3,  Left wheel  , White ,  Black ,,1,For Sale,4500.0
14831,OPEL,Astra,Hatchback,190000,2009,Manual, 4/5,  Left wheel  , Black ,  Black ,,0,For Sale,4400.0
14832,HYUNDAI,Tucson,Jeep,134312,2011,Automatic, 4/5,  Left wheel  , Black ,  Black ,,1,For Sale,8067.0
14833,HONDA,FIT,Hatchback,0,2007,Automatic, 4/5,  Right-hand drive   , Silver ,  Grey ,,0,For Rent,10.0
14834,TOYOTA,Prius,Jeep,489584,2011,Automatic, 4/5,  Left wheel  , Grey ,  Black , JTDKN3DU8B1363698 ,1,For Sale,1600.0
14835,VAZ,2121 (Niva),Jeep,200000,1997,Manual, 2/3,  Left wheel  , Green ,  Beige ,,0,For Sale,2200.0
14836,LEXUS,CT 200h,Hatchback,69500,2014,Automatic, 4/5,  Left wheel  , Red ,  Brown ,,1,For Sale,10500.0
14837,MERCEDES-BENZ,ML 350,Jeep,169600,2009,Automatic, 4/5,  Left wheel  , White ,  White ,,1,For Sale,10500.0
14838,BMW,X5,Jeep,137802,2013,Automatic, 4/5,  Left wheel  , Black ,, 5UXZW0C55D0B90432 ,1,For Sale,325.0
14839,BENTLEY,Continental GT,Coupe,55500,2012,Tiptronic, 2/3,  Left wheel  , Black ,  Black ,,1,For Sale,70000.0
14840,FORD,Fusion,Sedan,112862,2017,Automatic, 4/5,  Left wheel  , Blue ,, 3FA6P0PU9HR128592 ,1,For Sale,2250.0
14841,VOLKSWAGEN,Passat,Sedan,175763,2014,Automatic, 4/5,  Left wheel  , Grey ,, 1VWAH7A3XEC005725 ,1,For Sale,1400.0
